ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,default
5118273,M,Y,N,1,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14474,-1010,1,1,0,0,Managers,3.0,False
5118285,M,Y,N,1,540000.0,Working,Higher education,Married,House / apartment,-14093,-704,1,1,0,0,,3.0,False
5100038,M,Y,Y,2,301500.0,State servant,Secondary / secondary special,Married,Office apartment,-17080,-2715,1,0,1,0,High skill tech staff,4.0,False
5100040,M,Y,N,0,135000.0,Working,Incomplete higher,Single / not married,With parents,-9034,-672,1,0,0,1,Laborers,1.0,False
5100042,F,N,N,2,103500.0,Working,Incomplete higher,Married,House / apartment,-11078,-3960,1,0,0,0,Sales staff,4.0,False
5100043,F,N,N,2,103500.0,Working,Incomplete higher,Married,House / apartment,-11078,-3960,1,0,0,0,Sales staff,4.0,False
5100044,F,N,N,2,103500.0,Working,Incomplete higher,Married,House / apartment,-11078,-3960,1,0,0,0,Sales staff,4.0,False
5100047,F,Y,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22821,365243,1,0,1,0,,2.0,False
5100048,F,N,Y,3,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12593,-2837,1,0,0,0,,4.0,False
5100050,F,N,N,3,135000.0,Working,Incomplete higher,Married,Office apartment,-12544,-1131,1,1,0,0,Core staff,5.0,False
5100058,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20109,-857,1,1,1,0,,2.0,False
5118320,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20109,-857,1,1,1,0,,2.0,False
5100064,M,Y,N,2,162000.0,Working,Secondary / secondary special,Married,House / apartment,-12674,-1376,1,1,0,0,,4.0,False
5118365,F,N,N,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10456,-1953,1,1,0,0,Medicine staff,2.0,False
5118366,F,N,N,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10456,-1953,1,1,0,0,Medicine staff,2.0,False
5100067,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,False
5118380,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,False
5118382,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,False
5118383,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,False
5118385,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,False
5118387,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,False
5118389,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,False
5100075,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21797,365243,1,0,0,0,,2.0,False
5100076,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21797,365243,1,0,0,0,,2.0,False
5100077,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17843,-1740,1,0,0,0,Drivers,2.0,False
5100081,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16388,365243,1,0,0,0,,3.0,False
5100082,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-19299,-614,1,0,1,0,,2.0,False
5100083,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10815,-2806,1,0,0,0,Managers,3.0,False
5118420,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10853,-249,1,0,1,0,Laborers,1.0,True
5100090,M,N,N,1,202500.0,Pensioner,Higher education,Married,House / apartment,-13844,365243,1,0,0,0,,3.0,False
5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10851,-826,1,0,0,0,,2.0,False
5100099,F,N,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20845,365243,1,0,0,0,,2.0,False
5117640,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,1,1,0,0,Security staff,3.0,False
5117642,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,1,1,0,0,Security staff,3.0,False
5117646,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,1,1,0,0,Security staff,3.0,False
5117652,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,1,1,0,0,Security staff,3.0,False
5100105,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-13634,-1741,1,0,0,0,Laborers,4.0,False
5117654,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-13634,-1741,1,0,0,0,Laborers,4.0,False
5117672,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660,-3261,1,1,1,0,Laborers,2.0,False
5100108,M,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23587,365243,1,0,0,0,,2.0,False
5100109,M,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23587,365243,1,0,0,0,,2.0,False
5117677,M,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23587,365243,1,0,0,0,,2.0,False
5117680,M,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23587,365243,1,0,0,0,,2.0,False
5100110,F,N,N,0,261000.0,Working,Higher education,Separated,House / apartment,-23710,-9989,1,0,1,0,,1.0,False
5100117,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15628,365243,1,0,0,1,,2.0,False
5100123,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,2.0,False
5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,2.0,False
5117699,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,2.0,False
5117702,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,2.0,False
5117707,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,2.0,False
5117711,F,N,N,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11978,-370,1,0,0,0,,4.0,False
5117712,F,N,N,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11978,-370,1,0,0,0,,4.0,False
5100126,F,N,N,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14687,-7401,1,1,1,0,High skill tech staff,3.0,False
5118622,F,N,N,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14687,-7401,1,1,1,0,High skill tech staff,3.0,False
5118623,F,N,N,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14687,-7401,1,1,1,0,High skill tech staff,3.0,False
5118624,F,N,N,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14687,-7401,1,1,1,0,High skill tech staff,3.0,False
5100128,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12022,-2317,1,0,0,0,Laborers,4.0,False
5100131,F,Y,Y,1,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17325,-764,1,0,1,0,,3.0,False
5100132,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13955,-1891,1,0,0,0,Drivers,4.0,False
5100135,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20161,-1100,1,1,1,0,Cooking staff,1.0,False
5100136,M,Y,Y,0,117000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12538,-4996,1,0,0,0,Drivers,2.0,False
5100141,F,N,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-17827,-3810,1,0,0,0,Managers,1.0,False
5100142,F,N,Y,0,121500.0,Working,Higher education,Married,House / apartment,-15930,-3748,1,1,0,0,Laborers,2.0,False
5100145,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-22517,-1710,1,0,1,0,Laborers,2.0,False
5100148,F,N,N,2,157500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-15635,-1860,1,0,0,0,Sales staff,4.0,False
5100149,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5100150,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5117744,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5117746,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5117751,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5117752,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,False
5100151,F,N,N,0,74250.0,State servant,Secondary / secondary special,Married,House / apartment,-19931,-3141,1,1,0,0,Core staff,2.0,False
5117767,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,False
5117768,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,False
5117769,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,False
5117771,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,False
5117779,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,False
5117780,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,False
5118627,F,Y,N,3,675000.0,Working,Secondary / secondary special,Married,House / apartment,-13808,-1831,1,0,0,0,Managers,5.0,False
5100158,F,Y,N,1,175500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19994,365243,1,0,0,0,,3.0,False
5100159,F,Y,N,1,175500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19994,365243,1,0,0,0,,3.0,False
5117313,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13022,-3931,1,1,1,0,Laborers,3.0,True
5118502,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,4.0,False
5118504,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,4.0,False
5118510,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,4.0,False
5118511,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,4.0,False
5100180,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23304,-3202,1,0,1,1,,1.0,False
5100181,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23304,-3202,1,0,1,1,,1.0,False
5100182,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15462,-248,1,0,1,0,Drivers,3.0,False
5100193,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13205,-1953,1,1,1,0,Laborers,3.0,False
5100194,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21466,-7978,1,0,0,0,Laborers,2.0,False
5100197,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15372,-553,1,0,0,0,Cooking staff,3.0,False
5117835,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19843,-1922,1,0,0,0,Managers,2.0,False
5117836,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19843,-1922,1,0,0,0,Managers,2.0,False
5100202,M,Y,N,1,292500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10502,-3779,1,0,1,0,Managers,3.0,False
5100203,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24843,365243,1,0,0,0,,1.0,False
5117859,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24843,365243,1,0,0,0,,1.0,False
5117864,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,1,0,0,0,Core staff,2.0,False
5117865,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,1,0,0,0,Core staff,2.0,False
5117866,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,1,0,0,0,Core staff,2.0,False
5117868,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,1,0,0,0,Core staff,2.0,False
5117869,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,1,0,0,0,Core staff,2.0,False
5100211,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13832,-430,1,1,0,0,Laborers,4.0,False
5100214,M,Y,Y,0,121500.0,Commercial associate,Higher education,Married,House / apartment,-14543,-2105,1,0,0,0,Drivers,2.0,False
5100216,F,N,N,0,85500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16394,-672,1,0,1,0,Laborers,1.0,False
5100218,F,N,Y,1,121500.0,Commercial associate,Higher education,Married,House / apartment,-10357,-1161,1,0,0,0,Sales staff,3.0,False
5100221,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16199,-3748,1,0,0,0,Core staff,2.0,False
5100224,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-17673,-6579,1,0,0,0,,2.0,False
5100229,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17439,-6853,1,0,0,0,Laborers,2.0,False
5100230,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17439,-6853,1,0,0,0,Laborers,2.0,False
5117072,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17439,-6853,1,0,0,0,Laborers,2.0,False
5117073,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17439,-6853,1,0,0,0,Laborers,2.0,False
5100232,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21585,365243,1,0,1,0,,2.0,False
5117905,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21585,365243,1,0,1,0,,2.0,False
5117908,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21585,365243,1,0,1,0,,2.0,False
5117909,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21585,365243,1,0,1,0,,2.0,False
5117910,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21585,365243,1,0,1,0,,2.0,False
5117911,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21585,365243,1,0,1,0,,2.0,False
5100235,F,N,N,0,270000.0,Working,Secondary / secondary special,Widow,House / apartment,-18325,-1799,1,0,0,0,Laborers,1.0,False
5100236,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23657,365243,1,0,0,0,,1.0,False
5100238,M,N,Y,1,382500.0,Working,Secondary / secondary special,Married,House / apartment,-12791,-460,1,0,0,0,,3.0,False
5100239,M,N,Y,1,382500.0,Working,Secondary / secondary special,Married,House / apartment,-12791,-460,1,0,0,0,,3.0,False
5100240,F,N,Y,1,90000.0,Working,Higher education,Married,With parents,-12722,-5331,1,0,0,0,Cleaning staff,3.0,False
5100242,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-9862,-2988,1,1,1,0,Core staff,3.0,False
5100243,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-9862,-2988,1,1,1,0,Core staff,3.0,False
5100251,M,Y,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-10473,-1952,1,1,0,0,Core staff,3.0,False
5117103,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23914,365243,1,0,0,0,,2.0,False
5117104,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23914,365243,1,0,0,0,,2.0,False
5117107,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23914,365243,1,0,0,0,,2.0,False
5117953,M,Y,N,0,67500.0,Pensioner,Lower secondary,Married,House / apartment,-24500,365243,1,0,0,0,,2.0,False
5117954,M,Y,N,0,67500.0,Pensioner,Lower secondary,Married,House / apartment,-24500,365243,1,0,0,0,,2.0,False
5117955,M,Y,N,0,67500.0,Pensioner,Lower secondary,Married,House / apartment,-24500,365243,1,0,0,0,,2.0,False
5117957,M,Y,N,0,67500.0,Pensioner,Lower secondary,Married,House / apartment,-24500,365243,1,0,0,0,,2.0,False
5100263,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15412,-1131,1,1,0,0,Laborers,2.0,False
5100265,M,Y,N,0,135000.0,Pensioner,Higher education,Separated,House / apartment,-24096,365243,1,0,0,0,,1.0,False
5118001,M,Y,N,0,135000.0,Pensioner,Higher education,Separated,House / apartment,-24096,365243,1,0,0,0,,1.0,False
5118002,M,Y,N,0,135000.0,Pensioner,Higher education,Separated,House / apartment,-24096,365243,1,0,0,0,,1.0,False
5118003,M,Y,N,0,135000.0,Pensioner,Higher education,Separated,House / apartment,-24096,365243,1,0,0,0,,1.0,False
5118544,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18279,-1741,1,0,1,0,Sales staff,2.0,True
5118546,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18279,-1741,1,0,1,0,Sales staff,2.0,False
5118547,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18279,-1741,1,0,1,0,Sales staff,2.0,False
5100268,F,N,Y,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-15910,-399,1,0,1,0,Laborers,1.0,False
5100269,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20170,-1768,1,0,0,0,Laborers,2.0,False
5100271,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-15112,-2652,1,0,0,0,Medicine staff,2.0,False
5100272,M,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19597,-765,1,0,1,0,Drivers,2.0,False
5100275,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12601,-249,1,1,0,0,Cooking staff,4.0,False
5100277,M,Y,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,-20618,365243,1,0,0,0,,2.0,False
5100281,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13630,-3230,1,0,1,0,High skill tech staff,2.0,False
5118026,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13630,-3230,1,0,1,0,High skill tech staff,2.0,False
5118027,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13630,-3230,1,0,1,0,High skill tech staff,2.0,False
5118028,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13630,-3230,1,0,1,0,High skill tech staff,2.0,False
5118044,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23902,365243,1,0,1,0,,1.0,True
5100288,F,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12625,-492,1,0,1,0,Core staff,3.0,False
5100289,F,Y,Y,0,193500.0,Working,Higher education,Married,House / apartment,-14140,-1039,1,0,0,0,,2.0,False
5100290,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-16592,-4753,1,0,0,0,Core staff,2.0,False
5118068,F,Y,N,0,126000.0,Pensioner,Higher education,Civil marriage,House / apartment,-24932,365243,1,0,1,0,,2.0,False
5100296,F,Y,N,0,38025.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20969,365243,1,0,1,0,,2.0,False
5118095,F,Y,N,0,38025.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20969,365243,1,0,1,0,,2.0,False
5100299,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20085,365243,1,0,1,0,,2.0,False
5100300,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20085,365243,1,0,1,0,,2.0,False
5100301,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12666,-1648,1,0,1,0,Laborers,1.0,False
5100303,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15048,-1375,1,0,1,0,Accountants,2.0,False
5100304,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16954,-3201,1,1,1,0,Sales staff,2.0,False
5100307,M,Y,Y,2,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10825,-3474,1,0,0,0,Managers,4.0,False
5100325,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22955,365243,1,0,0,0,,2.0,False
5100329,F,N,Y,1,117000.0,Working,Secondary / secondary special,Married,House / apartment,-16545,-491,1,1,0,0,Sales staff,3.0,False
5100333,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10562,-3109,1,0,0,0,Accountants,2.0,False
5100334,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23057,-4540,1,0,0,0,Medicine staff,2.0,False
5100339,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24140,365243,1,0,0,0,,2.0,False
5100342,F,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10108,-431,1,0,0,0,Managers,3.0,False
5100349,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5117386,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5117389,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5117390,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5117391,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5117393,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5117394,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,False
5100351,F,N,N,0,78750.0,Working,Secondary / secondary special,Married,With parents,-12104,-2045,1,1,0,0,Security staff,2.0,False
5118176,F,N,N,0,78750.0,Working,Secondary / secondary special,Married,With parents,-12104,-2045,1,1,0,0,Security staff,2.0,False
5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19291,-4967,1,1,1,0,Laborers,2.0,False
5118188,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19291,-4967,1,1,1,0,Laborers,2.0,False
5118190,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19291,-4967,1,1,1,0,Laborers,2.0,False
5118191,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19291,-4967,1,1,1,0,Laborers,2.0,False
5100355,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,False
5100356,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,False
5118201,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,False
5118202,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,False
5118203,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,False
5118204,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,False
5118215,M,Y,N,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-11702,-3595,1,1,1,0,Laborers,2.0,False
5100360,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292,-645,1,1,1,0,Drivers,2.0,False
5118221,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292,-645,1,1,1,0,Drivers,2.0,False
5118222,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292,-645,1,1,1,0,Drivers,2.0,False
5100361,M,N,Y,0,108000.0,Commercial associate,Higher education,Single / not married,House / apartment,-13342,-1953,1,1,1,0,Laborers,1.0,False
5100372,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18624,-2348,1,0,0,0,Laborers,2.0,False
5100366,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12520,-978,1,1,0,0,Drivers,3.0,False
5100368,F,N,N,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,-10731,-2591,1,0,0,0,Medicine staff,3.0,False
5100378,M,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-23071,-1618,1,0,0,0,Drivers,2.0,False
5100380,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-17490,-248,1,1,1,0,High skill tech staff,2.0,False
5100382,F,Y,Y,2,112500.0,Working,Higher education,Married,House / apartment,-11157,-4083,1,0,0,0,Accountants,4.0,False
5100384,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21299,365243,1,0,0,0,,1.0,False
5100395,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-16507,-6761,1,0,0,0,Managers,3.0,False
5100403,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16969,-703,1,0,0,0,Drivers,3.0,False
